District,Category,Bedrooms,Livingrooms,Bathrooms,Furnished,Kitechen,Garage,Elevator,AC,Price,Region,floor_number,AGE
شقة للإيجار في الطريق الدائري الجنوبي الفرعي ، حي شبرا ، الرياض ، الرياض,singal,1.0,1.0,1,no,yes,no,yes,yes,17000.0,West,3.0,3.0
شقة للإيجار في شارع أبي القاسم الأنصاري ، حي طويق ، الرياض ، الرياض,family,7.0,1.0,5,no,no,no,no,no,26000.0,West,1.0,1.0
شقة للإيجار في حي طويق ، الرياض ، الرياض,family,3.0,1.0,2,no,yes,no,no,no,18000.0,West,3.0,1.0
شقة للإيجار في حي ظهرة نمار ، الرياض ، الرياض,singal,2.0,1.0,1,no,yes,no,yes,yes,16500.0,West,4.0,11.0
شقة للإيجار في حي ، شارع الفروسية ، حي ظهرة لبن ، الرياض ، الرياض,family,4.0,1.0,2,no,yes,no,no,no,26000.0,West,2.0,8.0
شقة للإيجار في شارع الطائف ، حي ظهرة لبن ، الرياض ، الرياض,family,3.0,1.0,2,no,yes,no,no,no,18000.0,West,2.0,1.0
شقة للإيجار في شارع المتنبي ، حي الحزم ، الرياض ، الرياض,family,3.0,1.0,2,no,no,no,no,no,16000.0,West,2.0,4.0
شقة للإيجار في شارع رقم 110 ، حي ظهرة لبن ، الرياض ، الرياض,family,4.0,1.0,3,no,yes,no,no,no,18000.0,West,2.0,4.0
شقة للإيجار في شارع الشفا ، حي ظهرة لبن ، الرياض ، الرياض,singal,1.0,1.0,1,no,yes,no,yes,yes,15000.0,West,3.0,1.0
شقة للإيجار في شارع عثمان الداغستاني ، حي ديراب ، الرياض ، الرياض,family,3.0,1.0,2,no,yes,no,no,no,15000.0,West,1.0,4.0
شقة للإيجار في حي المهدية ، الرياض ، الرياض,family,2.0,1.0,2,no,no,no,no,no,18000.0,West,1.0,4.0
شقة للإيجار في شارع جبل حسان ، حي الحزم ، الرياض ، الرياض,family,3.0,1.0,2,no,yes,no,no,no,13000.0,West,2.0,1.0
شقة للإيجار في شارع النعيرية ، حي ظهرة لبن ، الرياض ، الرياض,singal,4.0,1.0,2,no,yes,no,yes,yes,26000.0,West,2.0,1.0
شقة للإيجار في الطريق الدائري الجنوبي الفرعي ، حي شبرا ، الرياض ، الرياض,family,1.0,1.0,1,no,yes,no,no,yes,16000.0,West,2.0,3.0
شقة للإيجار في شارع وادي المياه ، حي البديعة ، الرياض ، الرياض,family,3.0,1.0,3,no,yes,no,yes,yes,23000.0,West,2.0,1.0
شقة للإيجار في شارع ابي محمد الترسابادي ، حي طويق ، الرياض ، الرياض,family,4.0,1.0,5,no,yes,no,no,no,22000.0,West,2.0,1.0
شقة للإيجار في شارع مراغان ، حي ظهرة لبن ، الرياض ، الرياض,family,4.0,1.0,2,no,no,no,no,no,21000.0,West,3.0,5.0
شقة للإيجار في شارع القنيطرة ، حي الحزم ، الرياض ، الرياض,family,2.0,1.0,2,no,yes,no,no,no,18000.0,West,1.0,4.0
شقة للإيجار في شارع احمد قزاز ، حي الحزم ، الرياض ، الرياض,family,2.0,1.0,2,no,yes,no,no,no,13000.0,West,2.0,4.0
شقة للإيجار في حي ، شارع الشيخ محمد العمري ، حي ظهرة نمار ، الرياض ، الرياض,family,2.0,1.0,2,no,yes,no,no,no,18500.0,West,2.0,2.0
شقة للإيجار في شارع الفانوس ، حي طويق ، الرياض ، الرياض,family,4.0,1.0,2,no,no,no,no,no,18000.0,West,1.0,15.0
شقة للإيجار في شارع الولجة ، حي الزهرة ، الرياض ، الرياض,family,3.0,1.0,3,no,no,no,no,no,25000.0,West,2.0,1.0
شقة للإيجار في حي ، شارع المجد ، حي ظهرة لبن ، الرياض ، الرياض,family,4.0,1.0,2,no,yes,no,no,no,20000.0,West,2.0,5.0
شقة للإيجار في حي العريجاء الغربية ، الرياض ، الرياض,family,3.0,1.0,2,no,yes,no,yes,yes,20000.0,West,2.0,10.0
شقة للإيجار في حي الحزم ، الرياض ، الرياض,family,4.0,1.0,3,no,no,no,no,no,20000.0,West,2.0,7.0
شقة للإيجار في شارع مانع المريدي ، حي عرقة ، الرياض ، الرياض,family,3.0,2.0,3,no,no,no,yes,no,85000.0,West,2.0,1.0
شقة للإيجار في شارع مصده ، حي ظهرة لبن ، الرياض ، الرياض,family,4.0,1.0,2,no,yes,no,no,yes,24000.0,West,3.0,5.0
شقة للإيجار في شارع المجد ، حي ظهرة لبن ، الرياض ، الرياض,family,4.0,1.0,2,no,yes,no,no,no,20000.0,West,2.0,4.0
شقة للإيجار في حي ، شارع ابراهيم الدمشقي ، حي ظهرة نمار ، الرياض ، الرياض,family,3.0,1.0,2,yes,yes,no,no,no,13500.0,West,2.0,3.0
شقة للإيجار في شارع محمد الصديقي ، حي ظهرة نمار ، الرياض ، الرياض,family,3.0,1.0,2,no,no,no,no,yes,20000.0,West,3.0,1.0
شقة للإيجار في شارع ابن الرملي ، حي الزهرة ، الرياض ، الرياض,family,3.0,1.0,2,no,yes,no,no,no,16000.0,West,3.0,2.0
شقة للإيجار في شارع ابن قاضي ، حي شبرا ، الرياض ، الرياض,singal,1.0,1.0,1,no,yes,no,yes,yes,17000.0,West,2.0,3.0
شقة للإيجار في حي ، شارع الفجر ، حي ظهرة لبن ، الرياض ، الرياض,family,3.0,1.0,2,no,yes,no,no,no,30000.0,West,2.0,1.0
شقة للإيجار في شارع المدينة المنورة ، حي ظهرة البديعة ، الرياض ، الرياض,family,3.0,1.0,2,no,yes,no,no,no,17000.0,West,3.0,7.0
شقة للإيجار في حي ، شارع وبير ، حي ظهرة لبن ، الرياض ، الرياض,family,3.0,1.0,2,no,no,no,no,no,27000.0,West,2.0,1.0
شقة للإيجار في شارع رقم 317 ، حي ظهرة لبن ، الرياض ، الرياض,family,3.0,1.0,2,no,yes,no,no,yes,22000.0,West,2.0,2.0
شقة للإيجار في حي العريجاء الغربية ، الرياض ، الرياض,family,3.0,1.0,1,no,yes,no,yes,yes,20000.0,West,2.0,11.0
شقة للإيجار في شارع نهاوند ، حي ظهرة لبن ، الرياض ، الرياض,family,3.0,1.0,2,no,yes,no,no,no,18000.0,West,2.0,4.0
شقة للإيجار في شارع المعمورة ، حي ظهرة لبن ، الرياض ، الرياض,family,4.0,1.0,4,no,yes,no,no,no,40000.0,West,1.0,1.0
شقة للإيجار في شارع جبل العوصاء ، حي ظهرة لبن ، الرياض ، الرياض,family,3.0,1.0,3,no,yes,no,no,no,22000.0,West,2.0,1.0
شقة للإيجار في شارع الفصيلة ، حي ظهرة لبن ، الرياض ، الرياض,family,3.0,1.0,2,no,yes,no,no,yes,17000.0,West,3.0,8.0
شقة للإيجار في شارع مانع المريدي ، حي عرقة ، الرياض ، الرياض,family,3.0,1.0,3,no,yes,yes,no,yes,90000.0,West,2.0,1.0
شقة للإيجار في شارع عبدالملك بن هشام ، حي السويدي ، الرياض ، الرياض,family,4.0,1.0,2,no,yes,no,no,no,19000.0,West,2.0,4.0
شقة للإيجار في شارع النويصفة ، حي العريجاء الغربية ، الرياض ، الرياض,family,4.0,1.0,2,no,yes,no,no,no,15000.0,West,2.0,14.0
شقة للإيجار في شارع الكرا ، حي ظهرة لبن ، الرياض ، الرياض,family,4.0,2.0,2,no,yes,no,no,no,30000.0,West,2.0,1.0
شقة للإيجار في شارع سماحة الشيخ محمد بن صالح بن محمد العثيمين ، حي أم الحمام الغربي ، الرياض ، الرياض,family,3.0,1.0,2,no,yes,no,no,yes,36000.0,West,2.0,3.0
شقة للإيجار في حي الحزم ، الرياض ، الرياض,family,2.0,1.0,2,no,yes,no,no,no,18000.0,West,1.0,4.0
شقة للإيجار في عبد الله ، شارع الأميرة ساره بنت الإمام عبدالله ، حي الخزامى ، الرياض ، الرياض,family,4.0,1.0,3,no,yes,no,yes,yes,26300.0,West,3.0,15.0
شقة للإيجار في حي الجرادية ، الرياض ، الرياض,family,3.0,1.0,2,no,yes,no,no,no,14800.0,West,2.0,4.0
شقة للإيجار في حي ، طريق الامير مساعد بن عبدالرحمن بن فيصل ، حي العريجاء الوسطى ، الرياض ، الرياض,family,4.0,1.0,2,no,yes,no,no,no,16000.0,West,2.0,22.0
شقة للإيجار في شارع سليم بن قيس ، حي طويق ، الرياض ، الرياض,family,5.0,1.0,3,no,yes,no,no,no,30000.0,West,1.0,1.0
شقة للإيجار في حي ، شارع الصدق ، حي ظهرة نمار ، الرياض ، الرياض,family,3.0,1.0,2,no,yes,no,no,no,18000.0,West,2.0,1.0
شقة للإيجار في شارع كلثوم بن وائل ، حي ظهرة البديعة ، الرياض ، الرياض,family,3.0,1.0,2,no,no,no,no,no,20000.0,West,2.0,10.0
شقة للإيجار في حي ، شارع عبدالغني مشرف ، حي ظهرة نمار ، الرياض ، الرياض,family,3.0,1.0,2,no,yes,no,no,no,16000.0,West,3.0,5.0
شقة للإيجار في حي ، شارع لقمان ، حي شبرا ، الرياض ، الرياض,singal,1.0,1.0,1,no,yes,no,yes,yes,15000.0,West,2.0,5.0
شقة للإيجار في شارع طيبة ، حي ظهرة لبن ، الرياض ، الرياض,family,2.0,1.0,2,no,yes,no,no,no,18000.0,West,3.0,7.0
شقة للإيجار في حي الجرادية ، الرياض ، الرياض,family,3.0,1.0,2,no,yes,no,no,no,14000.0,West,2.0,1.0
شقة للإيجار في حي ، شارع القطن ، حي ظهرة لبن ، الرياض ، الرياض,family,3.0,1.0,2,no,no,no,no,no,19000.0,West,3.0,10.0
شقة للإيجار في شارع يوسف السنبلاويني ، حي طويق ، الرياض ، الرياض,family,2.0,1.0,2,no,yes,no,no,no,18000.0,West,2.0,1.0
شقة للإيجار في حي ، شارع ابي الثناء الحراني ، حي العريجاء الغربية ، الرياض ، الرياض,family,4.0,1.0,2,no,yes,no,no,no,15000.0,West,3.0,10.0
شقة للإيجار في شارع عبدالله المطرودي ، حي الزهرة ، الرياض ، الرياض,family,3.0,1.0,2,no,yes,no,no,no,16000.0,West,3.0,4.0
شقة للإيجار في شارع الحوية ، حي هجرة لبن ، الرياض ، الرياض,family,4.0,1.0,3,no,yes,no,no,no,24000.0,West,1.0,4.0
شقة للإيجار في حي ، شارع أحمد بن علي الشوائطي ، حي المهدية ، الرياض ، الرياض,family,4.0,1.0,2,no,no,no,yes,no,26000.0,West,2.0,1.0
شقة للإيجار في شارع المعتصم بن الرشيد ، حي طويق ، الرياض ، الرياض,family,3.0,1.0,2,no,yes,no,no,no,16000.0,West,3.0,1.0
شقة للإيجار في حي ، شارع نابلس ، حي ظهرة لبن ، الرياض ، الرياض,family,3.0,1.0,2,no,yes,no,yes,no,20000.0,West,2.0,9.0
شقة للإيجار في شارع الطائف ، حي ظهرة لبن ، الرياض ، الرياض,family,2.0,3.0,3,no,yes,no,no,no,22000.0,West,2.0,3.0
شقة للإيجار في حي ، شارع صالح المحمود ، حي السويدي الغربي ، الرياض ، الرياض,family,3.0,1.0,2,no,yes,no,no,no,14000.0,West,3.0,7.0
شقة للإيجار في شارع الدوادمي ، حي هجرة لبن ، الرياض ، الرياض,family,6.0,1.0,4,no,yes,no,no,yes,33000.0,West,5.0,4.0
شقة للإيجار في شارع اللوزه ، حي طويق ، الرياض ، الرياض,family,4.0,1.0,3,no,yes,no,no,no,25000.0,West,1.0,4.0
شقة للإيجار في شارع قباء ، حي ظهرة لبن ، الرياض ، الرياض,family,4.0,1.0,3,no,yes,no,no,no,17000.0,West,2.0,4.0
شقة للإيجار في حي ، شارع المجد ، حي ظهرة لبن ، الرياض ، الرياض,family,4.0,1.0,2,no,yes,no,no,no,19000.0,West,2.0,5.0
شقة للإيجار في حي ، شارع جبل الارام ، حي ظهرة لبن ، الرياض ، الرياض,family,6.0,1.0,4,no,yes,no,no,no,50000.0,West,1.0,1.0
شقة للإيجار في شارع المجد ، حي ظهرة لبن ، الرياض ، الرياض,family,3.0,1.0,3,no,yes,no,no,no,18000.0,West,2.0,2.0
شقة للإيجار في حي ، شارع السخاء ، حي ظهرة نمار ، الرياض ، الرياض,family,4.0,1.0,2,no,no,no,no,no,16000.0,West,3.0,4.0
شقة للإيجار في حي ظهرة نمار ، الرياض ، الرياض,family,3.0,1.0,2,no,yes,no,no,no,15000.0,West,2.0,5.0
شقة للإيجار في حي ، شارع السخاء ، حي ظهرة نمار ، الرياض ، الرياض,family,4.0,1.0,2,no,no,no,no,no,16000.0,West,2.0,4.0
شقة للإيجار في حي ، شارع ابن الدهان ، حي أم الحمام الغربي ، الرياض ، الرياض,family,2.0,1.0,1,no,yes,no,no,yes,17000.0,West,1.0,11.0
شقة للإيجار في حي ظهرة لبن ، الرياض ، الرياض,family,4.0,2.0,4,no,no,no,no,no,50000.0,West,1.0,1.0
شقة للإيجار في شارع الطائف ، حي ظهرة لبن ، الرياض ، الرياض,family,4.0,1.0,2,no,yes,no,no,no,20000.0,West,2.0,4.0
شقة للإيجار في حي ديراب ، الرياض ، الرياض,family,3.0,1.0,2,no,yes,no,no,no,14000.0,West,2.0,1.0
شقة للإيجار في شارع العيينة ، حي ظهرة لبن ، الرياض ، الرياض,family,3.0,1.0,2,no,yes,no,no,no,22000.0,West,3.0,8.0
شقة للإيجار في شارع عبدالله الاهواني ، حي ظهرة نمار ، الرياض ، الرياض,family,3.0,1.0,2,no,yes,no,no,no,15000.0,West,3.0,4.0
شقة للإيجار في شارع علي بن عبدالجبار الهذلي ، حي طويق ، الرياض ، الرياض,family,3.0,1.0,2,no,no,no,no,no,17000.0,West,2.0,4.0
شقة للإيجار في شارع المرشدية ، حي الحزم ، الرياض ، الرياض,family,3.0,1.0,2,no,yes,no,no,no,15000.0,West,2.0,4.0
شقة للإيجار في شارع سدير ، حي الزهرة ، الرياض ، الرياض,family,4.0,1.0,2,no,yes,no,yes,no,22000.0,West,2.0,10.0
شقة للإيجار في حي الجرادية ، الرياض ، الرياض,family,3.0,1.0,2,no,yes,no,no,no,15000.0,West,1.0,4.0
شقة للإيجار في شارع المجد ، حي ظهرة لبن ، الرياض ، الرياض,family,3.0,1.0,2,no,yes,no,no,no,18000.0,West,2.0,2.0
شقة للإيجار في شارع حسين ال الشيخ ، حي السويدي ، الرياض ، الرياض,family,3.0,1.0,2,no,yes,no,no,no,16000.0,West,2.0,18.0
شقة للإيجار في شارع القويمية ، حي الحزم ، الرياض ، الرياض,singal,1.0,1.0,1,no,yes,no,no,no,13000.0,West,2.0,4.0
شقة للإيجار في شارع المجيمر ، حي الحزم ، الرياض ، الرياض,family,3.0,1.0,2,no,yes,no,no,no,15000.0,West,3.0,4.0
شقة للإيجار في شارع النماص ، حي ظهرة لبن ، الرياض ، الرياض,family,4.0,1.0,2,no,yes,no,no,no,24700.0,West,1.0,7.0
شقة للإيجار في شارع القوز ، حي ظهرة لبن ، الرياض ، الرياض,family,3.0,1.0,2,no,yes,no,yes,yes,18000.0,West,2.0,10.0
شقة للإيجار في شارع الهفوف ، حي ظهرة لبن ، الرياض ، الرياض,family,3.0,1.0,2,no,yes,no,no,no,15000.0,West,1.0,4.0
شقة للإيجار في شارع الجاحظ ، حي طويق ، الرياض ، الرياض,family,4.0,1.0,3,no,yes,no,no,no,25000.0,West,1.0,4.0
شقة للإيجار في شارع الفرج ، حي طويق ، الرياض,family,4.0,1.0,2,no,yes,no,no,no,13000.0,West,3.0,4.0
شقة للإيجار في شارع الدوم ، حي طويق ، الرياض,family,4.0,1.0,2,no,yes,no,no,no,16000.0,West,2.0,4.0
شقة للإيجار في شارع عبدالله بن الزبير ، حي العريجاء الغربية ، الرياض ، الرياض,singal,1.0,1.0,1,no,yes,no,no,yes,14000.0,West,2.0,7.0
شقة للإيجار في حي ظهرة لبن ، الرياض ، الرياض,family,4.0,1.0,2,yes,yes,no,no,no,22000.0,West,2.0,1.0
شقة للإيجار في شارع الفرج ، حي طويق ، الرياض ، الرياض,family,4.0,1.0,2,no,no,no,no,no,16000.0,West,2.0,10.0
شقة للإيجار في شارع حصين بن الحمام ، حي ظهرة نمار ، الرياض ، الرياض,family,3.0,1.0,2,no,yes,no,no,no,15000.0,West,2.0,4.0
شقة للإيجار في شارع الاجدع البلوي ، حي السويدي ، الرياض ، الرياض,family,4.0,1.0,2,no,no,no,no,no,15000.0,West,2.0,26.0
